istep  time  F_top  F_bot   Tmin  Tmean Tmax  Vmin  Vrms Vmax  eta_min  eta_mean  eta_max   ra_eff Nu_top  Nu_bot   C_min  C_mean  C_max F_mean  F_max  erupt_rate  erupta erupt_heatflux entrainment Cmass_error H_int r_innercore Tsurf  Tcmb 
      30  4.0303064E+15  4.1430458E-02  7.0763456E-02  5.0528233E+02  2.3518357E+03  3.7224748E+03  1.9196975E-16  7.4108787E-11  1.0583233E-09  1.2806753E+20  1.3281833E+24  1.0000000E+26  7.5290814E-25  1.0975525E+01  5.5949244E+00  0.0000000E+00  7.9908289E-02  4.7942735E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0448223E-07  4.2435430E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      31  4.0802173E+15  4.1244578E-02  7.0330224E-02  5.0445139E+02  2.3517265E+03  3.7241403E+03  3.9728162E-16  7.5443014E-11  1.0035582E-09  1.2891741E+20  1.3283846E+24  1.0000000E+26  7.5279406E-25  1.0926283E+01  5.5606708E+00  0.0000000E+00  7.9908044E-02  4.7942679E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0447462E-07  4.2439109E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      32  4.1327969E+15  4.1079926E-02  6.9950888E-02  5.0359087E+02  2.3516086E+03  3.7258649E+03  4.2530803E-16  7.8980315E-11  1.0727711E-09  1.2836215E+20  1.3287267E+24  1.0000000E+26  7.5260021E-25  1.0882664E+01  5.5306785E+00  0.0000000E+00  7.9906767E-02  4.7942619E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0447222E-07  4.2427871E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      33  4.1821791E+15  4.0908530E-02  6.9550613E-02  5.0279286E+02  2.3514982E+03  3.7274497E+03  4.8853205E-16  8.1202242E-11  1.0966975E-09  1.2835124E+20  1.3291102E+24  1.0000000E+26  7.5238308E-25  1.0837259E+01  5.4990307E+00  0.0000000E+00  7.9906950E-02  4.7942563E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0446501E-07  4.2436475E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      34  4.2306442E+15  4.0749725E-02  6.9184345E-02  5.0202062E+02  2.3513857E+03  3.7289806E+03  1.0817209E-16  8.2560651E-11  1.0755848E-09  1.2806097E+20  1.3295907E+24  1.0000000E+26  7.5211117E-25  1.0795189E+01  5.4700717E+00  0.0000000E+00  7.9908591E-02  4.7942506E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0445961E-07  4.2463415E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      35  4.2805171E+15  4.0595765E-02  6.8835188E-02  5.0123792E+02  2.3512742E+03  3.7305330E+03  5.6074109E-16  8.3810226E-11  1.0722394E-09  1.2834862E+20  1.3301485E+24  1.0000000E+26  7.5179578E-25  1.0754403E+01  5.4424655E+00  0.0000000E+00  7.9906532E-02  4.7942448E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0445560E-07  4.2441876E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      36  4.3309859E+15  4.0439160E-02  6.8474613E-02  5.0045668E+02  2.3511612E+03  3.7320781E+03  6.9650019E-16  8.5836222E-11  1.1103653E-09  1.2775492E+20  1.3307977E+24  1.0000000E+26  7.5142901E-25  1.0712916E+01  5.4139566E+00  0.0000000E+00  7.9909182E-02  4.7942388E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0444709E-07  4.2482211E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      37  4.3799466E+15  4.0282586E-02  6.8119177E-02  4.9970885E+02  2.3510492E+03  3.7335565E+03  3.6119025E-16  8.6600851E-11  1.0712803E-09  1.2781685E+20  1.3315744E+24  1.0000000E+26  7.5099071E-25  1.0671437E+01  5.3858540E+00  0.0000000E+00  7.9911499E-02  4.7942329E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0444259E-07  4.2518130E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      38  4.4298826E+15  4.0132606E-02  6.7782200E-02  4.9891376E+02  2.3509424E+03  3.7350401E+03  1.9966476E-16  8.7732008E-11  1.0595066E-09  1.2836478E+20  1.3324697E+24  1.0000000E+26  7.5048610E-25  1.0631705E+01  5.3592108E+00  0.0000000E+00  7.9910442E-02  4.7942269E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0443768E-07  4.2509522E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      39  4.4802778E+15  3.9981436E-02  6.7441400E-02  4.9810077E+02  2.3508267E+03  3.7365128E+03  3.7840824E-16  9.1923655E-11  1.1865755E-09  1.2732783E+20  1.3333608E+24  1.0000000E+26  7.4998457E-25  1.0591658E+01  5.3322654E+00  0.0000000E+00  7.9912666E-02  4.7942208E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0443538E-07  4.2544041E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      40  4.5250491E+15  3.9830692E-02  6.7105314E-02  4.9738539E+02  2.3507323E+03  3.7378007E+03  5.8159791E-16  9.0166376E-11  1.0517673E-09  1.2718807E+20  1.3343065E+24  1.0000000E+26  7.4945301E-25  1.0551724E+01  5.3056928E+00  0.0000000E+00  7.9913848E-02  4.7942152E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0443137E-07  4.2565471E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
