       #Time      #Total      #Solid BsHz    #Molten BsHz   #Prim  
  4.8978306E+16    1525490.0     831968.0         62.0     693460.0
  4.8981971E+16    1525490.0     832072.9         57.1     693360.0
  4.8985988E+16    1525490.0     832157.1         92.9     693240.0
  4.8990156E+16    1525490.0     832216.5         53.5     693220.0
  4.8994437E+16    1525490.0     832247.7         82.3     693160.0
  4.8999044E+16    1525490.0     832380.1         39.9     693070.0
  4.9004047E+16    1525490.0     832414.9         85.1     692990.0
  4.9009377E+16    1525490.0     832576.5         43.5     692870.0
  4.9015169E+16    1525490.0     832669.6         90.4     692730.0
  4.9021715E+16    1525490.0     832904.4         35.6     692550.0
  4.9028665E+16    1525490.0     833069.9         70.1     692350.0
  4.9035850E+16    1525490.0     833307.3         52.7     692130.0
  4.9043823E+16    1525490.0     833403.8         66.2     692020.0
  4.9052156E+16    1525490.0     833652.3         47.7     691790.0
  4.9060886E+16    1525490.0     833778.3         71.7     691640.0
  4.9069508E+16    1525490.0     834041.4         68.6     691380.0
  4.9077695E+16    1525490.0     834189.4         70.6     691230.0
  4.9085504E+16    1525490.0     834413.7         46.3     691030.0
  4.9092985E+16    1525490.0     834576.9         83.1     690830.0
  4.9100975E+16    1525490.0     834784.6         35.4     690670.0
  4.9109188E+16    1525490.0     834860.9         69.1     690560.0
  4.9117614E+16    1525490.0     835087.4         42.6     690360.0
  4.9126662E+16    1525490.0     835195.7         84.3     690210.0
  4.9136038E+16    1525490.0     835462.7         67.3     689960.0
  4.9146290E+16    1525490.0     835560.3         79.7     689850.0
  4.9156916E+16    1525490.0     835838.4         61.6     689590.0
  4.9167512E+16    1525490.0     835990.8         29.2     689470.0
  4.9177223E+16    1525490.0     836209.5         70.5     689210.0
  4.9186463E+16    1525490.0     836373.5         36.5     689080.0
  4.9195304E+16    1525490.0     836599.4         60.6     688830.0
  4.9203946E+16    1525490.0     836717.3         52.7     688720.0
  4.9211905E+16    1525490.0     836829.7         70.3     688590.0
  4.9220303E+16    1525490.0     836922.0         78.0     688490.0
  4.9229078E+16    1525490.0     837049.3         70.7     688370.0
  4.9238869E+16    1525490.0     837159.0         71.0     688260.0
  4.9249299E+16    1525490.0     837312.4         67.6     688110.0
  4.9260647E+16    1525490.0     837421.2         38.8     688030.0
  4.9271649E+16    1525490.0     837505.7         64.3     687920.0
  4.9284646E+16    1525490.0     837664.4         45.6     687780.0
  4.9296731E+16    1525490.0     837760.8         79.2     687650.0
  4.9310103E+16    1525490.0     837925.8         74.2     687490.0
  4.9322711E+16    1525490.0     838052.9         57.1     687380.0
  4.9338743E+16    1525490.0     838313.6         76.4     687100.0
  4.9340141E+16    1525490.0     838399.5         20.5     687070.0
  4.9341228E+16    1525490.0     838452.0         28.0     687010.0
  4.9342230E+16    1525490.0     838542.1         17.9     686930.0
  4.9343353E+16    1525490.0     838619.2         20.8     686850.0
  4.9344428E+16    1525490.0     838679.9         40.1     686770.0
  4.9345384E+16    1525490.0     838739.8         30.2     686720.0
  4.9346299E+16    1525490.0     838767.7         42.3     686680.0
  4.9347407E+16    1525490.0     838816.6         33.4     686640.0
  4.9348525E+16    1525490.0     838832.5         47.5     686610.0
  4.9349771E+16    1525490.0     838904.3         35.7     686550.0
  4.9351388E+16    1525490.0     838946.8         43.2     686500.0
  4.9353431E+16    1525490.0     839018.0         32.0     686440.0
  4.9355815E+16    1525490.0     839052.3         47.7     686390.0
  4.9358938E+16    1525490.0     839163.8         46.2     686280.0
  4.9363338E+16    1525490.0     839204.2         65.8     686220.0
  4.9368100E+16    1525490.0     839289.2         30.8     686170.0
  4.9373585E+16    1525490.0     839345.3         54.7     686090.0
  4.9381687E+16    1525490.0     839483.0         47.0     685960.0
  4.9391616E+16    1525490.0     839622.4         47.6     685820.0
  4.9401204E+16    1525490.0     839733.1         46.9     685710.0
  4.9410613E+16    1525490.0     839794.0         66.0     685630.0
  4.9419562E+16    1525490.0     839915.1         64.9     685510.0
  4.9428307E+16    1525490.0     839996.1         83.9     685410.0
  4.9436957E+16    1525490.0     840075.6         64.4     685350.0
  4.9445747E+16    1525490.0     840131.7         98.3     685260.0
  4.9454547E+16    1525490.0     840292.1         57.9     685140.0
  4.9463470E+16    1525490.0     840403.9         66.1     685020.0
  4.9472953E+16    1525490.0     840565.9         64.1     684860.0
  4.9482632E+16    1525490.0     840659.4         80.6     684750.0
  4.9491090E+16    1525490.0     840789.8         40.2     684660.0
  4.9498215E+16    1525490.0     840831.7         68.3     684590.0
  4.9504310E+16    1525490.0     840926.2         33.8     684530.0
  4.9510200E+16    1525490.0     840992.8         47.2     684450.0
  4.9515849E+16    1525490.0     841158.8         21.2     684310.0
  4.9520987E+16    1525490.0     841215.4         54.6     684220.0
  4.9524514E+16    1525490.0     841265.4         34.6     684190.0
  4.9527445E+16    1525490.0     841345.1         34.9     684110.0
  4.9529943E+16    1525490.0     841380.8         29.2     684080.0
  4.9532305E+16    1525490.0     841482.5         27.5     683980.0
  4.9534624E+16    1525490.0     841498.3         41.7     683950.0
  4.9536820E+16    1525490.0     841571.4         28.6     683890.0
  4.9538935E+16    1525490.0     841658.7         21.3     683810.0
  4.9540932E+16    1525490.0     841695.8         24.2     683770.0
  4.9542883E+16    1525490.0     841777.5         22.5     683690.0
  4.9544948E+16    1525490.0     841814.5         15.5     683660.0
  4.9547042E+16    1525490.0     841904.2         15.8     683570.0
  4.9549196E+16    1525490.0     841919.2         40.8     683530.0
  4.9551516E+16    1525490.0     841972.1         17.9     683500.0
  4.9554107E+16    1525490.0     842059.8         30.2     683400.0
  4.9557036E+16    1525490.0     842095.4         24.6     683370.0
  4.9560301E+16    1525490.0     842153.9         26.1     683310.0
  4.9564301E+16    1525490.0     842227.8         42.2     683220.0
  4.9568788E+16    1525490.0     842324.0         16.0     683150.0
  4.9573499E+16    1525490.0     842366.9         13.1     683110.0
  4.9578554E+16    1525490.0     842446.9         23.1     683020.0
  4.9584100E+16    1525490.0     842475.9         44.1     682970.0
  4.9589945E+16    1525490.0     842578.4         11.6     682900.0
  4.9595887E+16    1525490.0     842626.0         54.0     682810.0
  4.9601816E+16    1525490.0     842807.1         22.9     682660.0
  4.9607848E+16    1525490.0     842970.0         50.0     682470.0
  4.9613951E+16    1525490.0     843087.4         42.6     682360.0
  4.9620077E+16    1525490.0     843223.7         76.3     682190.0
  4.9625823E+16    1525490.0     843361.7         38.3     682090.0
  4.9631513E+16    1525490.0     843514.6         85.4     681890.0
  4.9637358E+16    1525490.0     843851.6         48.4     681590.0
  4.9643452E+16    1525490.0     844006.4         63.6     681420.0
  4.9649530E+16    1525490.0     844149.8         40.2     681300.0
  4.9655651E+16    1525490.0     844288.1         51.9     681150.0
  4.9661816E+16    1525490.0     844399.5         50.5     681040.0
  4.9668004E+16    1525490.0     844505.5         54.5     680930.0
  4.9674334E+16    1525490.0     844708.9         41.1     680740.0
  4.9680794E+16    1525490.0     844792.4         57.6     680640.0
  4.9687550E+16    1525490.0     845029.0         41.0     680420.0
  4.9694509E+16    1525490.0     845081.6         58.4     680350.0
  4.9701730E+16    1525490.0     845224.7         25.3     680240.0
  4.9709524E+16    1525490.0     845334.4         55.6     680100.0
  4.9717860E+16    1525490.0     845517.5         42.5     679930.0
  4.9726599E+16    1525490.0     845565.9         64.1     679860.0
  4.9735673E+16    1525490.0     845692.5         37.5     679760.0
  4.9745420E+16    1525490.0     845794.0         46.0     679650.0
  4.9755962E+16    1525490.0     845991.1         38.9     679460.0
  4.9767334E+16    1525490.0     846185.8         34.2     679270.0
  4.9780113E+16    1525490.0     846478.9         21.1     678990.0
  4.9793580E+16    1525490.0     846573.0         37.0     678880.0
  4.9807564E+16    1525490.0     846781.0         29.0     678680.0
  4.9821895E+16    1525490.0     846916.1         43.9     678530.0
  4.9836614E+16    1525490.0     847028.0         52.0     678410.0
  4.9850053E+16    1525490.0     847297.8         62.2     678130.0
  4.9854880E+16    1525490.0     847413.2         16.8     678060.0
  4.9858958E+16    1525490.0     847429.2         30.8     678030.0
  4.9862830E+16    1525490.0     847515.6         24.4     677950.0
  4.9866760E+16    1525490.0     847546.8         33.2     677910.0
  4.9870692E+16    1525490.0     847584.0         26.0     677880.0
  4.9874686E+16    1525490.0     847663.7         36.3     677790.0
  4.9879013E+16    1525490.0     847735.1         34.9     677720.0
  4.9883739E+16    1525490.0     847886.0         44.0     677560.0
  4.9888913E+16    1525490.0     847951.3         18.7     677520.0
  4.9894673E+16    1525490.0     848067.4         42.6     677380.0
  4.9901086E+16    1525490.0     848134.3         55.7     677300.0
  4.9908285E+16    1525490.0     848228.4         41.6     677220.0
  4.9916264E+16    1525490.0     848288.9         71.1     677130.0
  4.9923842E+16    1525490.0     848384.4         35.6     677070.0
  4.9931142E+16    1525490.0     848490.5         59.5     676940.0
  4.9938035E+16    1525490.0     848538.7         41.3     676910.0
  4.9944460E+16    1525490.0     848613.5         46.5     676830.0
  4.9950828E+16    1525490.0     848704.7         35.3     676750.0
  4.9957078E+16    1525490.0     848789.5         30.5     676670.0
  4.9963320E+16    1525490.0     848868.4         21.6     676600.0
  4.9969294E+16    1525490.0     848920.2         39.8     676530.0
  4.9975047E+16    1525490.0     849006.4         13.6     676470.0
  4.9980830E+16    1525490.0     849059.5         20.5     676410.0
  4.9986879E+16    1525490.0     849072.2         27.8     676390.0
  4.9992969E+16    1525490.0     849195.5         24.5     676270.0
  4.9999094E+16    1525490.0     849225.6         24.4     676240.0
  5.0005219E+16    1525490.0     849278.5         21.5     676190.0
  5.0011431E+16    1525490.0     849307.1         32.9     676150.0
  5.0017658E+16    1525490.0     849336.5         33.5     676120.0
  5.0023934E+16    1525490.0     849383.7         16.3     676090.0
  5.0030359E+16    1525490.0     849397.6         22.4     676070.0
  5.0037091E+16    1525490.0     849430.0         30.0     676030.0
  5.0044184E+16    1525490.0     849493.0         27.0     675970.0
  5.0051758E+16    1525490.0     849540.1         29.9     675920.0
  5.0059783E+16    1525490.0     849600.5         19.5     675870.0
  5.0068192E+16    1525490.0     849657.6         32.4     675800.0
  5.0076624E+16    1525490.0     849743.2         36.8     675710.0
  5.0084983E+16    1525490.0     849806.5         23.5     675660.0
  5.0093261E+16    1525490.0     849878.7         41.3     675570.0
  5.0101765E+16    1525490.0     849937.3         32.7     675520.0
  5.0110748E+16    1525490.0     850036.9         33.1     675420.0
  5.0120188E+16    1525490.0     850093.9         46.1     675350.0
  5.0129622E+16    1525490.0     850236.2         33.8     675220.0
  5.0139260E+16    1525490.0     850340.5         29.5     675120.0
  5.0148657E+16    1525490.0     850458.8         41.2     674990.0
  5.0157911E+16    1525490.0     850562.5         27.5     674900.0
  5.0166940E+16    1525490.0     850653.9         46.1     674790.0
  5.0176424E+16    1525490.0     850797.2         22.8     674670.0
  5.0186345E+16    1525490.0     850883.7         46.3     674560.0
  5.0196868E+16    1525490.0     851030.9         29.1     674430.0
  5.0207291E+16    1525490.0     851183.9         46.1     674260.0
  5.0217677E+16    1525490.0     851274.1         25.9     674190.0
  5.0228341E+16    1525490.0     851403.2         46.8     674040.0
  5.0239112E+16    1525490.0     851566.0         34.0     673890.0
  5.0249979E+16    1525490.0     851665.2         24.8     673800.0
  5.0261102E+16    1525490.0     851746.5         33.5     673710.0
  5.0272686E+16    1525490.0     851861.1         38.9     673590.0
  5.0284586E+16    1525490.0     851904.3         35.7     673550.0
  5.0296894E+16    1525490.0     852044.0         26.0     673420.0
  5.0309773E+16    1525490.0     852168.6         41.4     673280.0
  5.0322955E+16    1525490.0     852281.6         18.4     673190.0
  5.0335894E+16    1525490.0     852375.6         34.4     673080.0
  5.0348807E+16    1525490.0     852533.2         26.8     672930.0
  5.0362096E+16    1525490.0     852624.5         35.5     672830.0
  5.0375491E+16    1525490.0     852699.2         20.8     672770.0
  5.0388571E+16    1525490.0     852919.1         40.9     672530.0
  5.0401086E+16    1525490.0     853102.4         17.6     672370.0
  5.0412968E+16    1525490.0     853228.0         32.0     672230.0
  5.0424068E+16    1525490.0     853357.0         23.0     672110.0
  5.0434497E+16    1525490.0     853510.4         29.6     671950.0
  5.0445003E+16    1525490.0     853632.2         27.8     671830.0
  5.0454961E+16    1525490.0     853690.8         29.2     671770.0
  5.0464666E+16    1525490.0     853819.4         20.6     671650.0
  5.0474174E+16    1525490.0     853905.5         24.5     671560.0
  5.0483778E+16    1525490.0     854018.7         51.3     671420.0
  5.0493502E+16    1525490.0     854138.2         31.8     671320.0
  5.0503247E+16    1525490.0     854267.9         52.1     671170.0
  5.0513140E+16    1525490.0     854401.4         48.6     671040.0
  5.0522914E+16    1525490.0     854541.3         28.7     670920.0
  5.0532776E+16    1525490.0     854653.2         56.8     670780.0
  5.0539297E+16    1525490.0     854741.2         38.8     670710.0
  5.0543674E+16    1525490.0     854826.8         33.2     670630.0
  5.0546806E+16    1525490.0     854909.4         20.6     670560.0
  5.0549092E+16    1525490.0     854964.2         15.8     670510.0
  5.0550635E+16    1525490.0     855019.6         10.4     670460.0
  5.0551825E+16    1525490.0     855080.3         19.7     670390.0
  5.0552792E+16    1525490.0     855140.8         19.2     670330.0
  5.0553628E+16    1525490.0     855218.0         22.0     670250.0
  5.0554398E+16    1525490.0     855325.5         14.5     670150.0
  5.0555146E+16    1525490.0     855322.6         27.4     670140.0
  5.0555909E+16    1525490.0     855358.3         21.7     670110.0
  5.0556696E+16    1525490.0     855415.7         14.3     670060.0
  5.0557470E+16    1525490.0     855449.7         20.3     670020.0
  5.0558241E+16    1525490.0     855508.9         21.1     669960.0
  5.0559019E+16    1525490.0     855577.3         22.7     669890.0
  5.0559801E+16    1525490.0     855690.2         19.8     669780.0
  5.0560632E+16    1525490.0     855748.9         21.1     669720.0
  5.0561486E+16    1525490.0     855793.6         16.4     669680.0
  5.0562422E+16    1525490.0     855846.4         23.6     669620.0
  5.0563436E+16    1525490.0     855886.9         23.1     669580.0
  5.0564594E+16    1525490.0     855953.2         16.8     669520.0
  5.0565852E+16    1525490.0     856011.4         28.6     669450.0
  5.0568040E+16    1525490.0     856053.3         16.7     669420.0
  5.0570433E+16    1525490.0     856132.6         47.4     669310.0
  5.0573054E+16    1525490.0     856226.0         14.0     669250.0
  5.0575943E+16    1525490.0     856258.8         31.2     669200.0
  5.0579148E+16    1525490.0     856350.5         29.5     669110.0
  5.0582721E+16    1525490.0     856429.2         30.8     669030.0
  5.0586656E+16    1525490.0     856494.3         35.7     668960.0
  5.0590982E+16    1525490.0     856567.2         22.8     668900.0
  5.0595735E+16    1525490.0     856603.9         36.1     668850.0
  5.0600883E+16    1525490.0     856710.3         29.7     668750.0
  5.0605972E+16    1525490.0     856772.1         27.9     668690.0
  5.0610713E+16    1525490.0     856786.7         23.3     668680.0
  5.0615265E+16    1525490.0     856840.2          9.8     668640.0
  5.0619548E+16    1525490.0     856927.9         22.1     668540.0
  5.0623818E+16    1525490.0     857000.7          9.3     668480.0
  5.0628299E+16    1525490.0     857075.2         44.8     668370.0
  5.0633623E+16    1525490.0     857151.1         28.9     668310.0
  5.0639610E+16    1525490.0     857256.4         43.6     668190.0
  5.0646265E+16    1525490.0     857358.2         31.8     668100.0
  5.0652715E+16    1525490.0     857471.8         38.2     667980.0
  5.0658668E+16    1525490.0     857486.7         43.3     667960.0
  5.0664134E+16    1525490.0     857552.7         37.3     667900.0
  5.0669480E+16    1525490.0     857603.7         36.3     667850.0
  5.0674915E+16    1525490.0     857662.0         38.0     667790.0
  5.0680693E+16    1525490.0     857753.4         26.6     667710.0
  5.0686765E+16    1525490.0     857831.1         48.9     667610.0
  5.0693055E+16    1525490.0     857920.1         49.9     667520.0
  5.0699342E+16    1525490.0     857982.4         37.6     667470.0
  5.0705828E+16    1525490.0     858041.1         48.9     667400.0
  5.0711717E+16    1525490.0     858187.7         42.3     667260.0
  5.0716896E+16    1525490.0     858234.4         25.6     667230.0
  5.0719112E+16    1525490.0     858229.6         40.4     667220.0
  5.0720744E+16    1525490.0     858285.6         24.4     667180.0
  5.0722095E+16    1525490.0     858313.7         26.3     667150.0
  5.0723358E+16    1525490.0     858323.1         26.9     667140.0
  5.0724558E+16    1525490.0     858363.3         16.7     667110.0
  5.0725723E+16    1525490.0     858404.5         25.5     667060.0
  5.0726897E+16    1525490.0     858413.6         16.4     667060.0
  5.0728168E+16    1525490.0     858418.3         31.7     667040.0
  5.0729552E+16    1525490.0     858443.1         16.9     667030.0
  5.0731114E+16    1525490.0     858450.5         19.5     667020.0
  5.0732907E+16    1525490.0     858443.7         26.3     667020.0
  5.0735046E+16    1525490.0     858476.0         34.0     666980.0
  5.0737630E+16    1525490.0     858507.5         22.5     666960.0
  5.0740678E+16    1525490.0     858547.9         22.1     666920.0
  5.0744190E+16    1525490.0     858568.7         21.3     666900.0
  5.0748137E+16    1525490.0     858597.0         33.0     666860.0
  5.0752620E+16    1525490.0     858664.7         35.3     666790.0
  5.0757883E+16    1525490.0     858699.1         40.9     666750.0
  5.0763847E+16    1525490.0     858817.3         32.7     666640.0
  5.0770317E+16    1525490.0     858903.8         36.2     666550.0
  5.0777472E+16    1525490.0     859001.0         49.0     666440.0
  5.0785413E+16    1525490.0     859095.2         34.8     666360.0
  5.0793611E+16    1525490.0     859203.8         26.2     666260.0
  5.0801848E+16    1525490.0     859325.3         44.7     666120.0
  5.0810924E+16    1525490.0     859426.5         33.5     666030.0
  5.0820400E+16    1525490.0     859530.4         59.6     665900.0
  5.0829833E+16    1525490.0     859710.2         39.8     665740.0
  5.0839848E+16    1525490.0     859752.9         47.1     665690.0
  5.0850528E+16    1525490.0     859815.0         55.0     665620.0
  5.0860677E+16    1525490.0     859900.4         39.6     665550.0
  5.0870758E+16    1525490.0     859963.8         36.2     665490.0
  5.0880883E+16    1525490.0     860010.7         29.3     665450.0
  5.0891736E+16    1525490.0     860056.7         33.3     665400.0
  5.0903383E+16    1525490.0     860094.7         35.3     665360.0
  5.0915770E+16    1525490.0     860185.6         44.4     665260.0
  5.0928996E+16    1525490.0     860285.5         34.5     665170.0
  5.0944041E+16    1525490.0     860371.2         58.8     665060.0
  5.0959127E+16    1525490.0     860611.9         38.1     664840.0
  5.0972026E+16    1525490.0     860772.3         37.7     664680.0
  5.0983394E+16    1525490.0     860939.8         60.2     664490.0
  5.0992962E+16    1525490.0     861067.5         62.5     664360.0
  5.1002405E+16    1525490.0     861140.0         80.0     664270.0
  5.1012292E+16    1525490.0     861323.3        116.7     664050.0
  5.1022097E+16    1525490.0     861442.8         87.2     663960.0
  5.1032478E+16    1525490.0     861749.2         80.8     663660.0
  5.1042817E+16    1525490.0     861957.9         22.1     663510.0
  5.1053584E+16    1525490.0     862103.0         37.0     663350.0
  5.1064801E+16    1525490.0     862281.1         28.9     663180.0
  5.1076064E+16    1525490.0     862302.0         48.0     663140.0
  5.1087365E+16    1525490.0     862555.5         14.5     662920.0
  5.1099482E+16    1525490.0     862679.7         60.3     662750.0
  5.1111619E+16    1525490.0     862966.1         33.9     662490.0
  5.1123999E+16    1525490.0     863112.9         47.1     662330.0
  5.1136456E+16    1525490.0     863199.1         50.9     662240.0
  5.1148525E+16    1525490.0     863243.0         77.0     662170.0
  5.1159914E+16    1525490.0     863386.1         73.9     662030.0
  5.1171894E+16    1525490.0     863493.0         77.0     661920.0
  5.1184236E+16    1525490.0     863735.4         54.6     661700.0
  5.1195235E+16    1525490.0     863788.7         71.3     661630.0
  5.1206865E+16    1525490.0     863939.3         60.7     661490.0
  5.1218340E+16    1525490.0     863968.7         91.3     661430.0
  5.1229512E+16    1525490.0     864098.6         91.4     661300.0
  5.1240795E+16    1525490.0     864338.7        101.3     661050.0
  5.1251821E+16    1525490.0     864494.4        105.6     660890.0
  5.1262729E+16    1525490.0     864641.6         78.4     660770.0
  5.1273493E+16    1525490.0     864713.8         76.2     660700.0
  5.1284112E+16    1525490.0     864788.8         81.2     660620.0
  5.1294114E+16    1525490.0     864984.5         45.5     660460.0
  5.1303828E+16    1525490.0     865050.4         49.6     660390.0
  5.1312649E+16    1525490.0     865195.4         34.6     660260.0
  5.1321107E+16    1525490.0     865306.1         43.9     660140.0
  5.1329006E+16    1525490.0     865408.7         51.3     660030.0
  5.1336316E+16    1525490.0     865554.5         25.5     659910.0
  5.1342990E+16    1525490.0     865669.9         80.1     659740.0
  5.1349197E+16    1525490.0     865765.0         35.0     659690.0
  5.1355152E+16    1525490.0     865815.4         64.6     659610.0
  5.1360928E+16    1525490.0     865950.7         49.3     659490.0
  5.1366884E+16    1525490.0     866025.0         55.0     659410.0
  5.1372978E+16    1525490.0     866132.3         57.7     659300.0
  5.1379102E+16    1525490.0     866277.7         32.3     659180.0
  5.1385289E+16    1525490.0     866423.3         56.7     659010.0
  5.1391594E+16    1525490.0     866539.9         20.1     658930.0
  5.1397969E+16    1525490.0     866611.7         38.3     658840.0
  5.1404224E+16    1525490.0     866669.5         60.5     658760.0
  5.1410583E+16    1525490.0     866785.3         44.7     658660.0
  5.1417201E+16    1525490.0     866889.7         40.3     658560.0
  5.1423933E+16    1525490.0     867042.7         47.3     658400.0
  5.1430573E+16    1525490.0     867101.7         48.3     658340.0
  5.1437301E+16    1525490.0     867152.1         47.9     658290.0
  5.1443830E+16    1525490.0     867204.9         55.1     658230.0
  5.1450297E+16    1525490.0     867294.0         56.0     658140.0
  5.1456657E+16    1525490.0     867351.2         68.8     658070.0
  5.1462956E+16    1525490.0     867464.7         45.3     657980.0
  5.1469355E+16    1525490.0     867568.3         51.7     657870.0
  5.1475887E+16    1525490.0     867679.7         50.3     657760.0
  5.1482529E+16    1525490.0     867773.6         56.4     657660.0
  5.1489073E+16    1525490.0     867875.3         44.7     657570.0
  5.1495403E+16    1525490.0     867974.5         55.5     657460.0
  5.1501493E+16    1525490.0     868038.3         61.7     657390.0
  5.1507521E+16    1525490.0     868114.8         55.2     657320.0
  5.1513513E+16    1525490.0     868210.1         39.9     657240.0
  5.1519593E+16    1525490.0     868319.0         41.0     657130.0
  5.1525747E+16    1525490.0     868421.8         38.2     657030.0
  5.1531931E+16    1525490.0     868477.9         42.1     656970.0
  5.1538429E+16    1525490.0     868580.0         40.0     656870.0
  5.1545129E+16    1525490.0     868681.0         39.0     656770.0
  5.1552205E+16    1525490.0     868773.7         46.3     656670.0
  5.1559504E+16    1525490.0     868861.4         48.6     656580.0
  5.1566978E+16    1525490.0     868990.4         59.6     656440.0
  5.1573702E+16    1525490.0     869050.6         69.4     656370.0
  5.1579993E+16    1525490.0     869135.4         74.6     656280.0
  5.1588042E+16    1525490.0     869278.9         61.1     656150.0
  5.1595599E+16    1525490.0     869357.0         63.0     656070.0
  5.1603547E+16    1525490.0     869517.8         52.2     655920.0
  5.1610398E+16    1525490.0     869600.9         59.1     655830.0
  5.1618046E+16    1525490.0     869757.0         43.0     655690.0
  5.1625000E+16    1525490.0     869820.4         69.6     655600.0
  5.1631946E+16    1525490.0     869920.3         59.7     655510.0
  5.1638425E+16    1525490.0     869982.6         67.4     655440.0
  5.1644607E+16    1525490.0     870069.6         40.4     655380.0
  5.1650200E+16    1525490.0     870136.8         53.2     655300.0
  5.1655243E+16    1525490.0     870178.9         41.1     655270.0
  5.1659826E+16    1525490.0     870298.0         32.0     655160.0
  5.1664224E+16    1525490.0     870366.8         63.2     655060.0
  5.1668877E+16    1525490.0     870501.9         48.1     654940.0
  5.1673378E+16    1525490.0     870572.2         67.8     654850.0
  5.1677567E+16    1525490.0     870708.4         61.6     654720.0
  5.1681957E+16    1525490.0     870805.8         94.2     654590.0
  5.1686544E+16    1525490.0     870944.8         55.2     654490.0
  5.1691021E+16    1525490.0     871048.7         51.3     654390.0
  5.1695560E+16    1525490.0     871145.0         55.0     654290.0
  5.1699567E+16    1525490.0     871277.1         62.9     654150.0
  5.1703827E+16    1525490.0     871434.4         95.6     653960.0
  5.1709438E+16    1525490.0     871520.5         89.5     653880.0
  5.1715415E+16    1525490.0     871668.9         91.1     653730.0
  5.1721449E+16    1525490.0     871764.9         75.1     653650.0
  5.1727267E+16    1525490.0     871850.2         89.8     653550.0
  5.1732178E+16    1525490.0     871923.0        117.0     653450.0
  5.1738163E+16    1525490.0     872051.7        118.3     653320.0
  5.1744184E+16    1525490.0     872191.6        128.4     653170.0
  5.1748940E+16    1525490.0     872320.6        109.4     653060.0
  5.1754026E+16    1525490.0     872445.0        105.0     652940.0
  5.1755658E+16    1525490.0     872526.1         93.9     652870.0
  5.1756741E+16    1525490.0     872620.7         79.3     652790.0
  5.1757477E+16    1525490.0     872702.8         97.2     652690.0
  5.1758129E+16    1525490.0     872762.1         97.9     652630.0
  5.1758754E+16    1525490.0     872836.2        113.8     652540.0
  5.1759415E+16    1525490.0     872951.9         98.1     652440.0
  5.1760024E+16    1525490.0     873095.5         74.5     652320.0
  5.1760659E+16    1525490.0     873223.8        106.2     652160.0
  5.1761146E+16    1525490.0     873324.6         35.4     652130.0
  5.1761521E+16    1525490.0     873396.9         53.1     652040.0
  5.1761828E+16    1525490.0     873452.9         47.1     651990.0
  5.1762095E+16    1525490.0     873516.7         83.3     651890.0
  5.1762359E+16    1525490.0     873599.8         80.2     651810.0
  5.1762613E+16    1525490.0     873687.6         72.4     651730.0
  5.1762857E+16    1525490.0     873761.4        118.6     651610.0
  5.1763106E+16    1525490.0     873884.5         95.5     651510.0
  5.1763393E+16    1525490.0     873943.1         96.9     651450.0
  5.1763730E+16    1525490.0     874065.5         64.5     651360.0
  5.1764139E+16    1525490.0     874189.5        120.5     651180.0
  5.1764633E+16    1525490.0     874259.7         80.3     651150.0
  5.1765220E+16    1525490.0     874334.4        105.6     651050.0
  5.1765997E+16    1525490.0     874408.9         71.1     651010.0
  5.1767031E+16    1525490.0     874507.9        122.1     650860.0
  5.1768678E+16    1525490.0     874654.4         95.6     650740.0
  5.1770610E+16    1525490.0     874681.8        128.2     650680.0
  5.1772760E+16    1525490.0     874845.2         64.8     650580.0
  5.1775319E+16    1525490.0     874896.0         94.0     650500.0
  5.1778305E+16    1525490.0     875005.0         75.0     650410.0
  5.1781471E+16    1525490.0     874987.0        123.0     650380.0
  5.1784646E+16    1525490.0     875019.1        120.9     650350.0
  5.1787850E+16    1525490.0     875111.9        108.1     650270.0
  5.1791195E+16    1525490.0     875186.0        104.0     650200.0
  5.1794821E+16    1525490.0     875250.1        119.9     650120.0
  5.1798856E+16    1525490.0     875359.6         90.4     650040.0
  5.1803133E+16    1525490.0     875417.4         72.6     650000.0
  5.1807848E+16    1525490.0     875545.4         74.6     649870.0
  5.1813365E+16    1525490.0     875537.7        102.3     649850.0
  5.1820026E+16    1525490.0     875589.1         80.9     649820.0
  5.1828126E+16    1525490.0     875641.6        108.4     649740.0
  5.1837989E+16    1525490.0     875749.0         71.0     649670.0
  5.1847307E+16    1525490.0     875777.1        122.9     649590.0
  5.1853436E+16    1525490.0     875873.0         87.0     649530.0
  5.1858025E+16    1525490.0     875930.1         69.9     649490.0
  5.1861988E+16    1525490.0     876014.7         55.3     649420.0
  5.1865625E+16    1525490.0     876043.5         56.5     649390.0
  5.1869241E+16    1525490.0     876066.1         73.9     649350.0
  5.1872940E+16    1525490.0     876143.9         56.1     649290.0
  5.1876595E+16    1525490.0     876183.5         86.5     649220.0
  5.1880271E+16    1525490.0     876293.4         56.6     649140.0
  5.1883804E+16    1525490.0     876353.0         67.0     649070.0
  5.1887235E+16    1525490.0     876399.8         60.2     649030.0
  5.1890667E+16    1525490.0     876428.7         81.3     648980.0
  5.1894169E+16    1525490.0     876469.6         70.4     648950.0
  5.1897836E+16    1525490.0     876531.4         78.6     648880.0
  5.1901599E+16    1525490.0     876582.9         77.1     648830.0
  5.1905723E+16    1525490.0     876649.5        110.5     648730.0
  5.1910185E+16    1525490.0     876730.1         79.9     648680.0
  5.1914623E+16    1525490.0     876783.0         77.0     648630.0
  5.1919174E+16    1525490.0     876865.6         64.4     648560.0
